id,object,field,oldvalue,newvalue
001j000000KzqciAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqclAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqcmAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqcoAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqcrAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqcsAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqcvAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqcyAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000Kzqd3AAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000Kzqd5AAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqdBAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqdDAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqdGAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqdKAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqdLAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqdSAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqgnAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqgoAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqgpAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqgqAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqgrAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqgxAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqgzAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000Kzqh0AAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000Kzqh1AAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000Kzqh2AAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqX8AAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqXBAAZ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqXDAAZ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqXEAAZ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqXFAAZ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqXGAAZ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqXJAAZ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqXKAAZ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqXLAAZ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqXVAAZ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqX5AAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqX6AAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqX7AAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqXYAAZ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqXZAAZ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqXaAAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqXcAAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqXdAAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqXeAAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqXfAAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqXgAAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqXjAAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqXnAAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqXoAAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqXpAAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
