id,object,field,oldvalue,newvalue
001j000000JcQEjAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQElAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQEzAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQFNAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQFRAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQFSAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQFTAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQFUAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQFVAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQFYAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQFaAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQFbAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQFoAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQFpAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQFrAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQFuAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQB9AAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQBAAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQBGAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQBHAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQBKAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQBPAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQBdAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQBmAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQBnAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcRyrAAF,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcRysAAF,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQCCAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQCEAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQCGAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQCIAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQCLAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQCRAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQCXAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQCYAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ60AAF,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ6IAAV,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ6NAAV,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ6PAAV,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ6QAAV,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ6RAAV,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ6TAAV,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQCtAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQD1AAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQD5AAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQD8AAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQD9AAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQDCAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQDHAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQDIAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQIZAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQIhAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQIjAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQInAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQIpAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQIrAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQIyAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQJ6AAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQJ8AAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQJDAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQJEAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQJGAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQJHAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ8IAAV,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ8LAAV,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ8OAAV,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQJcAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQJdAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQJgAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQJoAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQJpAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQJtAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQJwAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQJzAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQK3AAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ7nAAF,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ7vAAF,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ7xAAF,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ7yAAF,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ80AAF,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ8AAAV,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ8BAAV,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ8FAAV,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ8iAAF,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ8lAAF,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
