id,object,field,oldvalue,newvalue
001j000000KzoVMAAZ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoVqAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoVrAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoVwAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoW5AAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoW6AAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoVZAAZ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoVaAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoVbAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoVcAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoVdAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoVeAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoVmAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoWCAAZ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoXRAAZ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoXVAAZ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoXZAAZ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoY6AAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoY8AAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoYHAAZ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoYJAAZ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoewAAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoexAAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoXkAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzofWAAR,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzofZAAR,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoWfAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoWhAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoXNAAZ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzofPAAR,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoWGAAZ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoWOAAZ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoXvAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoXwAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoY0AAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoY3AAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoWQAAZ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000Kzof7AAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzofBAAR,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoWTAAZ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoWUAAZ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoWWAAZ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoWbAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoWyAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzogZAAR,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzogdAAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzogmAAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzognAAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzogzAAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000Kzoh5AAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000Kzoh7AAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzohQAAR,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzohSAAR,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzqT4AAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzqT5AAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzofkAAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoflAAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzofoAAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzogEAAR,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzogIAAR,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzogKAAR,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzogLAAR,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzqTFAAZ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000OsjvwAAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000OsC7HAAV,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000OsBbEAAV,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000OIP30AAH,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000OrfrSAAR,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000OsB8SAAV,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000Ospu9AAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000RTLWDAA5,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000RTL35AAH,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000S31d0AAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000RTTNRAA5,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000RQRXxAAP,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000RQUvnAAH,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000S2fVMAAZ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000RQXIIAA5,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
