id,object,field,oldvalue,newvalue
001j000000PrPbMAAV,"Account","OwnerId","005j000000CKD2BAAX","005j000000C0bh4AAB"
001j000000S2OIMAA3,"Account","OwnerId","005j000000CKD2BAAX","005j000000C0bh4AAB"
001j000000Pzu6wAAB,"Account","OwnerId","005j000000CKD2BAAX","005j000000C0bh4AAB"
001j000000PrRlSAAV,"Account","OwnerId","005j000000CKD2BAAX","005j000000C0bh4AAB"
001j000000Q2bAEAAZ,"Account","OwnerId","005j000000CKD2BAAX","005j000000C0bh4AAB"
001j000000Q2l8lAAB,"Account","OwnerId","005j000000CKD2BAAX","005j000000C0bh4AAB"
001j000000PrGtPAAV,"Account","OwnerId","005j000000CKD2BAAX","005j000000C0bh4AAB"
001j000000UdWvyAAF,"Account","OwnerId","005j000000CKD2BAAX","005j000000C0bh4AAB"
001j000000PrNMYAA3,"Account","OwnerId","005j000000CKD2BAAX","005j000000C0bh4AAB"
001j000000R1qjbAAB,"Account","OwnerId","005j000000CKD2BAAX","005j000000C0bh4AAB"
001j000000UeTleAAF,"Account","OwnerId","005j000000CKD2BAAX","005j000000C0bh4AAB"
001j000000PrMuYAAV,"Account","OwnerId","005j000000CKD2BAAX","005j000000C0bh4AAB"
001j000000S2PRIAA3,"Account","OwnerId","005j000000CKD2BAAX","005j000000C0bh4AAB"
001j000000UeS7pAAF,"Account","OwnerId","005j000000CKD2BAAX","005j000000C0bh4AAB"
001j000000S2MPwAAN,"Account","OwnerId","005j000000CKD2BAAX","005j000000C0bh4AAB"
001j000000Q2kghAAB,"Account","OwnerId","005j000000CKD2BAAX","005j000000C0bh4AAB"
001j000000UdZeBAAV,"Account","OwnerId","005j000000CKD2BAAX","005j000000C0bh4AAB"
001j000000SonEyAAJ,"Account","OwnerId","005j000000CKD2BAAX","005j000000C0bh4AAB"
001j000000S2gu8AAB,"Account","OwnerId","005j000000CKD2BAAX","005j000000C0bh4AAB"
001j000000Udg3VAAR,"Account","OwnerId","005j000000CKD2BAAX","005j000000C0bh4AAB"
001j000000ZvMZjAAN,"Account","OwnerId","005j000000CKD2BAAX","005j000000C0bh4AAB"
001j000000TCedzAAD,"Account","OwnerId","005j000000CKD2BAAX","005j000000C0bh4AAB"
001j000000X0apYAAR,"Account","OwnerId","005j000000CKD2BAAX","005j000000C0bh4AAB"
001j000000XbITXAA3,"Account","OwnerId","005j000000CKD2BAAX","005j000000C0bh4AAB"
001j000000WSJEyAAP,"Account","OwnerId","005j000000CKD2BAAX","005j000000C0bh4AAB"
001j000000X0BgQAAV,"Account","OwnerId","005j000000CKD2BAAX","005j000000C0bh4AAB"
001j000000WJPTjAAP,"Account","OwnerId","005j000000CKD2BAAX","005j000000C0bh4AAB"
001j000000a0DV4AAM,"Account","OwnerId","005j000000CKD2BAAX","005j000000C0bh4AAB"
001j000000WzCWtAAN,"Account","OwnerId","005j000000CKD2BAAX","005j000000C0bh4AAB"
