id,object,field,oldvalue,newvalue
001j000000aYyqXAAS,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000ZaAqlAAF,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000ZDdTXAA1,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000ZZQT7AAP,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000ZyCFuAAN,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000ZaAg2AAF,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000ZZVDBAA5,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000ZZVyfAAH,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000ZaZbEAAV,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000PiTXCAA3,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000PiTuwAAF,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000ZsawkAAB,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000R3pVnAAJ,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000R3pqkAAB,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000TwWRbAAN,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000UKbmkAAD,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000SoeH3AAJ,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000R2Zj3AAF,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000TzLHwAAN,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000UKXzdAAH,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000TCNuxAAH,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000R1tgoAAB,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000UKYKpAAP,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000TCeN6AAL,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000R1t9FAAR,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000UboxQAAR,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000R4GruAAF,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000RQT02AAH,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000TxmgmAAB,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000R3oHuAAJ,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000R4G6cAAF,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000Snn08AAB,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000R2bXrAAJ,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000Q0t1yAAB,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000UclGLAAZ,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000RRH2OAAX,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000TyCvfAAF,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000VN8pqAAD,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000bpelmAAA,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000TTCv6AAH,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000TyDMvAAN,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000TT8ShAAL,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000TyJfmAAF,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000Q1W6qAAF,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000RQu36AAD,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000UcsqSAAR,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000TyJZ0AAN,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000TCemkAAD,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000R2ZljAAF,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000TyI0nAAF,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000SotAGAAZ,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000TyJprAAF,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000RQTcPAAX,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000R2bTBAAZ,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000TzORXAA3,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000VjUvUAAV,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000TyO3vAAF,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000UKcVeAAL,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000TCLSZAA5,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000V7BRTAA3,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000TyO4PAAV,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000ZyCQWAA3,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000V7F3bAAF,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000UKd65AAD,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000V6s2mAAB,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000VM4blAAD,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000VkNSVAA3,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000VjUG5AAN,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000VkORdAAN,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000VjVKUAA3,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000W1pOEAAZ,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000W1lDRAAZ,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000W1imnAAB,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000VjV8hAAF,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000VjT9AAAV,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000XADo5AAH,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000XB6fFAAT,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000a0aveAAA,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000WgpK3AAJ,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000Wgt6JAAR,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000WgozPAAR,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000b16Z5AAI,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000b16jaAAA,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000bF0qlAAC,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000b1EYmAAM,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000b124cAAA,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000XalMJAAZ,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000b1FfgAAE,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000b12OcAAI,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000b0b0qAAA,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000b15SbAAI,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000b0XJFAA2,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000b12YXAAY,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000c3HjuAAE,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000bpgEBAAY,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000bF1ptAAC,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000bphvzAAA,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000b15IiAAI,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000b15dZAAQ,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000bpt3eAAA,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000c3QCEAA2,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000bF10UAAS,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000b1ELrAAM,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000b0WwxAAE,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000b0ZIcAAM,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000c3Q8qAAE,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000b0ZNrAAM,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000bF8YMAA0,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000c32ZqAAI,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000bpszcAAA,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000bF9PKAA0,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000b0XSpAAM,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
001j000000bpsngAAA,"Account","OwnerId","005j000000C0bh5AAB","005j000000C0bh4AAB"
