id,object,field,oldvalue,newvalue
001j000000Kzod6AAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzodAAAR,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzodCAAR,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzodDAAR,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzodRAAR,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzodZAAR,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzodbAAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzodjAAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzodmAAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzodnAAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzodpAAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzodsAAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzodxAAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000Kzoe9AAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoeFAAR,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoeNAAR,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoehAAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoemAAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoeRAAR,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000L2nhyAAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000MWwgXAAT,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoVSAAZ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoVDAAZ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoVIAAZ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoVtAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoVvAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoVxAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoVzAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoW0AAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoXTAAZ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoXYAAZ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoY7AAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoeyAAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoXaAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoXeAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoXgAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoXiAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoXjAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoXmAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzofaAAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzofbAAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoWeAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoWkAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoWmAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoWoAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoWuAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoWvAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoXCAAZ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoXKAAZ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzofDAAR,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzofQAAR,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzofUAAR,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoWHAAZ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoXsAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoXtAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoXxAAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000Kzof5AAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000Kzof8AAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000Kzof9AAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoWSAAZ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzoX4AAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzogbAAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzogcAAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzogfAAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000Kzoh1AAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000Kzoh2AAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000Kzoh4AAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzqT7AAJ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzofmAAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzofuAAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzofvAAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzofyAAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000Kzog0AAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
